ts_utc,elapsed_s,rss_total_kb,rss_n1_kb,rss_n2_kb,rss_n3_kb,heap_used_total_kb,fd_total,fd_n1,fd_n2,fd_n3,threads_total,gc_cycles_total,gc_cumsec_total,commit_p50_us,commit_p99_us,committed,rejected
2026-07-23T23:29:16Z,57028,2463784,753956,1235916,473912,375409,144,49,47,48,114,3898,198.858,3287,4891,3000,0
2026-07-23T23:29:48Z,57060,2463784,753956,1235916,473912,512625,144,49,47,48,114,3899,198.923,3159,4631,3000,0
2026-07-23T23:30:19Z,57091,2463784,753956,1235916,473912,508529,144,49,47,48,114,3900,198.983,3145,4955,3000,0
2026-07-23T23:30:50Z,57122,2463784,753956,1235916,473912,375409,144,49,47,48,114,3901,199.042,3229,4907,3000,0
2026-07-23T23:31:22Z,57154,2463784,753956,1235916,473912,383601,144,49,47,48,114,3902,199.103,3439,5447,3000,0
2026-07-23T23:31:53Z,57185,2463784,753956,1235916,473912,369265,144,49,47,48,114,3904,199.231,3027,5143,3000,0
2026-07-23T23:32:25Z,57217,2463784,753956,1235916,473912,375409,144,49,47,48,114,3905,199.296,3267,5227,3000,0
2026-07-23T23:32:56Z,57248,2463784,753956,1235916,473912,391793,144,49,47,48,114,3906,199.357,3323,4951,3000,0
2026-07-23T23:33:27Z,57279,2463784,753956,1235916,473912,502385,144,49,47,48,114,3907,199.421,3087,5339,3000,0
2026-07-23T23:33:59Z,57311,2463784,753956,1235916,473912,377457,144,49,47,48,114,3908,199.479,3211,4715,3000,0
2026-07-23T23:34:30Z,57342,2463784,753956,1235916,473912,381553,144,49,47,48,114,3909,199.535,3225,4935,3000,0
2026-07-23T23:35:02Z,57374,2463784,753956,1235916,473912,377457,144,49,47,48,114,3910,199.593,3235,5299,3000,0
2026-07-23T23:35:33Z,57405,2463784,753956,1235916,473912,371313,144,49,47,48,114,3911,199.650,3323,5103,3000,0
2026-07-23T23:36:04Z,57436,2463784,753956,1235916,473912,379505,144,49,47,48,114,3913,199.776,3237,4847,3000,0
2026-07-23T23:36:36Z,57468,2463784,753956,1235916,473912,391793,144,49,47,48,114,3914,199.846,3317,5219,3000,0
2026-07-23T23:37:07Z,57499,2463784,753956,1235916,473912,440945,144,49,47,48,114,3915,199.908,3311,5411,3000,0
2026-07-23T23:37:39Z,57531,2463784,753956,1235916,473912,373361,144,49,47,48,114,3916,199.971,3327,5391,3000,0
2026-07-23T23:38:10Z,57562,2463784,753956,1235916,473912,393841,144,49,47,48,114,3917,200.031,3573,5367,3000,0
2026-07-23T23:38:41Z,57593,2463784,753956,1235916,473912,512625,144,49,47,48,114,3918,200.100,3449,5251,3000,0
2026-07-23T23:39:13Z,57625,2463784,753956,1235916,473912,375409,144,49,47,48,114,3919,200.165,3287,4775,3000,0
2026-07-23T23:39:44Z,57656,2463784,753956,1235916,473912,367217,144,49,47,48,114,3920,200.229,3521,5079,3000,0
2026-07-23T23:40:16Z,57688,2463784,753956,1235916,473912,500337,144,49,47,48,114,3922,200.362,3491,5147,3000,0
2026-07-23T23:40:47Z,57719,2463784,753956,1235916,473912,430705,144,49,47,48,114,3923,200.419,3349,5271,3000,0
2026-07-23T23:41:18Z,57750,2463784,753956,1235916,473912,377457,144,49,47,48,114,3924,200.479,3375,4951,3000,0
2026-07-23T23:41:50Z,57782,2463784,753956,1235916,473912,393841,144,49,47,48,114,3925,200.534,3309,5119,3000,0
2026-07-23T23:42:21Z,57813,2463784,753956,1235916,473912,502385,144,49,47,48,114,3926,200.589,3413,4999,3000,0
2026-07-23T23:42:52Z,57844,2463784,753956,1235916,473912,381553,144,49,47,48,114,3927,200.651,3383,5435,3000,0
2026-07-23T23:43:24Z,57876,2463784,753956,1235916,473912,393841,144,49,47,48,114,3928,200.713,3597,5323,3000,0
2026-07-23T23:43:55Z,57907,2463784,753956,1235916,473912,377457,144,49,47,48,114,3930,200.842,3247,4967,3000,0
2026-07-23T23:44:27Z,57939,2463784,753956,1235916,473912,381553,144,49,47,48,114,3931,200.902,3331,5071,3000,0
2026-07-23T23:44:58Z,57970,2463784,753956,1235916,473912,391793,144,49,47,48,114,3932,200.961,3457,5159,3000,0
2026-07-23T23:45:29Z,58001,2463784,753956,1235916,473912,449137,144,49,47,48,114,3933,201.023,3543,5211,3000,0
2026-07-23T23:46:01Z,58033,2463784,753956,1235916,473912,447089,144,49,47,48,114,3934,201.083,3219,4955,3000,0
2026-07-23T23:46:32Z,58064,2463784,753956,1235916,473912,379505,144,49,47,48,114,3935,201.144,3283,4891,3000,0
2026-07-23T23:47:04Z,58096,2463784,753956,1235916,473912,387697,144,49,47,48,114,3936,201.208,3621,5431,3000,0
2026-07-23T23:47:35Z,58127,2463784,753956,1235916,473912,504433,144,49,47,48,114,3937,201.271,3109,5235,3000,0
2026-07-23T23:48:06Z,58158,2463784,753956,1235916,473912,373361,144,49,47,48,114,3938,201.330,3383,4987,3000,0
2026-07-23T23:48:38Z,58190,2463856,753956,1235988,473912,377457,144,49,47,48,114,3940,201.445,3349,5171,3000,0
2026-07-23T23:49:09Z,58221,2463856,753956,1235988,473912,512625,144,49,47,48,114,3941,201.496,3247,4975,3000,0
2026-07-23T23:49:41Z,58253,2463856,753956,1235988,473912,379505,144,49,47,48,114,3942,201.555,3273,5079,3000,0
2026-07-23T23:50:12Z,58284,2463856,753956,1235988,473912,373361,144,49,47,48,114,3943,201.617,3389,5027,3000,0
2026-07-23T23:50:44Z,58316,2463856,753956,1235988,473912,512625,144,49,47,48,114,3944,201.679,3651,5403,3000,0
2026-07-23T23:51:15Z,58347,2463856,753956,1235988,473912,502385,144,49,47,48,114,3945,201.736,3321,5003,3000,0
2026-07-23T23:51:46Z,58378,2463856,753956,1235988,473912,369265,144,49,47,48,114,3946,201.792,3319,5371,3000,0
2026-07-23T23:52:18Z,58410,2463856,753956,1235988,473912,379505,144,49,47,48,114,3947,201.852,3431,5199,3000,0
2026-07-23T23:52:49Z,58441,2463856,753956,1235988,473912,512625,144,49,47,48,114,3949,201.974,3127,5271,3000,0
2026-07-23T23:53:21Z,58473,2463856,753956,1235988,473912,373361,144,49,47,48,114,3950,202.035,3237,4943,3000,0
2026-07-23T23:53:52Z,58504,2463856,753956,1235988,473912,385649,144,49,47,48,114,3951,202.088,3429,5431,3000,0
2026-07-23T23:54:23Z,58535,2463856,753956,1235988,473912,436849,144,49,47,48,114,3952,202.164,3467,5195,3000,0
2026-07-23T23:54:55Z,58567,2463856,753956,1235988,473912,385649,144,49,47,48,114,3953,202.220,3387,5111,3000,0
2026-07-23T23:55:26Z,58598,2463856,753956,1235988,473912,379505,144,49,47,48,114,3954,202.272,3261,4991,3000,0
2026-07-23T23:55:58Z,58630,2463856,753956,1235988,473912,377457,144,49,47,48,114,3955,202.322,3451,5087,3000,0
2026-07-23T23:56:29Z,58661,2463856,753956,1235988,473912,369265,144,49,47,48,114,3956,202.378,3011,4707,3000,0
2026-07-23T23:57:01Z,58693,2463856,753956,1235988,473912,402034,144,49,47,48,114,3957,202.440,3225,5071,3000,0
2026-07-23T23:57:32Z,58724,2463900,753956,1236032,473912,387698,144,49,47,48,114,3959,202.591,3265,5135,3000,0
2026-07-23T23:58:03Z,58755,2463900,753956,1236032,473912,449138,144,49,47,48,114,3960,202.658,3037,4859,3000,0
2026-07-23T23:58:35Z,58787,2463900,753956,1236032,473912,377458,144,49,47,48,114,3961,202.714,2721,4147,3000,0
2026-07-23T23:59:06Z,58818,2463900,753956,1236032,473912,397938,144,49,47,48,114,3962,202.768,2623,4235,3000,0
2026-07-23T23:59:37Z,58849,2463900,753956,1236032,473912,434802,144,49,47,48,114,3963,202.827,2617,4065,3000,0
2026-07-24T00:00:09Z,58881,2463900,753956,1236032,473912,367218,144,49,47,48,114,3964,202.880,2585,4287,3000,0
2026-07-24T00:00:40Z,58912,2463900,753956,1236032,473912,381554,144,49,47,48,114,3965,202.932,2581,4019,3000,0
2026-07-24T00:01:11Z,58943,2463900,753956,1236032,473912,449138,144,49,47,48,114,3966,202.983,2611,4075,3000,0
2026-07-24T00:01:43Z,58975,2463900,753956,1236032,473912,445042,144,49,47,48,114,3967,203.037,2599,4123,3000,0
2026-07-24T00:02:14Z,59006,2463900,753956,1236032,473912,369266,144,49,47,48,114,3969,203.152,2587,4195,3000,0
2026-07-24T00:02:46Z,59038,2463900,753956,1236032,473912,391794,144,49,47,48,114,3970,203.209,2581,4179,3000,0
2026-07-24T00:03:17Z,59069,2463900,753956,1236032,473912,442994,144,49,47,48,114,3971,203.261,2731,4143,3000,0
2026-07-24T00:03:48Z,59100,2463900,753956,1236032,473912,383602,144,49,47,48,114,3972,203.318,2577,4207,3000,0
2026-07-24T00:04:20Z,59132,2463900,753956,1236032,473912,385650,144,49,47,48,114,3973,203.376,2661,4167,3000,0
2026-07-24T00:04:51Z,59163,2463900,753956,1236032,473912,504434,144,49,47,48,114,3974,203.436,2775,4443,3000,0
2026-07-24T00:05:22Z,59194,2463900,753956,1236032,473912,379506,144,49,47,48,114,3975,203.489,2577,3947,3000,0
2026-07-24T00:05:54Z,59226,2463900,753956,1236032,473912,379506,144,49,47,48,114,3976,203.544,2609,4211,3000,0
2026-07-24T00:06:25Z,59257,2463900,753956,1236032,473912,465522,144,49,47,48,114,3977,203.600,2961,4343,3000,0
2026-07-24T00:06:56Z,59288,2463900,753956,1236032,473912,453234,144,49,47,48,114,3978,203.652,2803,4283,3000,0
2026-07-24T00:07:28Z,59320,2463900,753956,1236032,473912,379506,144,49,47,48,114,3980,203.772,3163,4867,3000,0
2026-07-24T00:07:59Z,59351,2463900,753956,1236032,473912,389746,144,49,47,48,114,3981,203.829,2795,5167,3000,0
2026-07-24T00:08:31Z,59383,2463900,753956,1236032,473912,447090,144,49,47,48,114,3982,203.887,3107,4755,3000,0
2026-07-24T00:09:02Z,59414,2463900,753956,1236032,473912,395890,144,49,47,48,114,3983,203.942,2887,4959,3000,0
2026-07-24T00:09:33Z,59445,2463900,753956,1236032,473912,387698,144,49,47,48,114,3984,204.000,3001,5227,3000,0
2026-07-24T00:10:05Z,59477,2463900,753956,1236032,473912,389746,144,49,47,48,114,3985,204.060,3295,5135,3000,0
2026-07-24T00:10:36Z,59508,2463900,753956,1236032,473912,389746,144,49,47,48,114,3986,204.116,2981,4735,3000,0
2026-07-24T00:11:07Z,59539,2463908,753956,1236040,473912,389746,144,49,47,48,114,3987,204.172,2745,4367,3000,0
2026-07-24T00:11:39Z,59571,2463908,753956,1236040,473912,506482,144,49,47,48,114,3989,204.288,2915,4471,3000,0
2026-07-24T00:12:10Z,59602,2463908,753956,1236040,473912,434802,144,49,47,48,114,3990,204.342,2693,4775,3000,0
2026-07-24T00:12:42Z,59634,2463908,753956,1236040,473912,373362,144,49,47,48,114,3991,204.398,2625,4331,3000,0
2026-07-24T00:13:13Z,59665,2463908,753956,1236040,473912,381554,144,49,47,48,114,3992,204.448,2721,4519,3000,0
2026-07-24T00:13:44Z,59696,2463908,753956,1236040,473912,438898,144,49,47,48,114,3993,204.499,2597,4355,3000,0
2026-07-24T00:14:16Z,59728,2463908,753956,1236040,473912,379506,144,49,47,48,114,3994,204.554,2625,4183,3000,0
2026-07-24T00:14:47Z,59759,2463908,753956,1236040,473912,391794,144,49,47,48,114,3995,204.612,2743,4615,3000,0
2026-07-24T00:15:18Z,59790,2463908,753956,1236040,473912,375410,144,49,47,48,114,3997,204.751,2651,4291,3000,0
2026-07-24T00:15:50Z,59822,2463908,753956,1236040,473912,393842,144,49,47,48,114,3998,204.811,2623,4315,3000,0
2026-07-24T00:16:21Z,59853,2463908,753956,1236040,473912,383602,144,49,47,48,114,3999,204.863,2659,4247,3000,0
2026-07-24T00:16:52Z,59884,2463908,753956,1236040,473912,379506,144,49,47,48,114,4000,204.922,2659,4131,3000,0
2026-07-24T00:17:24Z,59916,2463908,753956,1236040,473912,369266,144,49,47,48,114,4001,204.979,2607,4119,3000,0
2026-07-24T00:17:55Z,59947,2463908,753956,1236040,473912,383602,144,49,47,48,114,4002,205.051,2571,4239,3000,0
2026-07-24T00:18:26Z,59978,2463908,753956,1236040,473912,393842,144,49,47,48,114,4003,205.108,2651,4231,3000,0
2026-07-24T00:18:58Z,60010,2463908,753956,1236040,473912,502386,144,49,47,48,114,4004,205.166,2509,4247,3000,0
2026-07-24T00:19:29Z,60041,2463908,753956,1236040,473912,369266,144,49,47,48,114,4005,205.221,2711,4191,3000,0
2026-07-24T00:20:00Z,60072,2463908,753956,1236040,473912,373362,144,49,47,48,114,4006,205.276,2609,4187,3000,0
2026-07-24T00:20:32Z,60104,2463908,753956,1236040,473912,516722,144,49,47,48,114,4008,205.385,2651,4375,3000,0
2026-07-24T00:21:03Z,60135,2463908,753956,1236040,473912,379506,144,49,47,48,114,4009,205.440,2561,4103,3000,0
2026-07-24T00:21:35Z,60167,2463908,753956,1236040,473912,379506,144,49,47,48,114,4010,205.498,2597,4171,3000,0
2026-07-24T00:22:06Z,60198,2463908,753956,1236040,473912,451186,144,49,47,48,114,4011,205.557,2729,4399,3000,0
2026-07-24T00:22:37Z,60229,2463908,753956,1236040,473912,453234,144,49,47,48,114,4012,205.611,2665,4151,3000,0
2026-07-24T00:23:09Z,60261,2463908,753956,1236040,473912,371314,144,49,47,48,114,4013,205.668,2581,4255,3000,0
2026-07-24T00:23:40Z,60292,2463908,753956,1236040,473912,397938,144,49,47,48,114,4014,205.723,2675,4527,3000,0
2026-07-24T00:24:11Z,60323,2463908,753956,1236040,473912,584306,144,49,47,48,114,4015,205.792,2775,4371,3000,0
2026-07-24T00:24:43Z,60355,2463908,753956,1236040,473912,371314,144,49,47,48,114,4016,205.848,2615,4531,3000,0
2026-07-24T00:25:14Z,60386,2463908,753956,1236040,473912,367218,144,49,47,48,114,4017,205.902,2667,4271,3000,0
2026-07-24T00:25:45Z,60417,2463908,753956,1236040,473912,502386,144,49,47,48,114,4019,206.008,2713,4443,3000,0
2026-07-24T00:26:17Z,60449,2463908,753956,1236040,473912,369266,144,49,47,48,114,4020,206.062,2711,4167,3000,0
2026-07-24T00:26:48Z,60480,2463908,753956,1236040,473912,381554,144,49,47,48,114,4021,206.119,2649,4131,3000,0
2026-07-24T00:27:19Z,60511,2463940,753988,1236040,473912,451186,144,49,47,48,114,4022,206.179,2635,4231,3000,0
2026-07-24T00:27:51Z,60543,2463940,753988,1236040,473912,449138,144,49,47,48,114,4023,206.242,2651,3991,3000,0
2026-07-24T00:28:22Z,60574,2463940,753988,1236040,473912,381554,144,49,47,48,114,4024,206.299,2647,4131,3000,0
2026-07-24T00:28:53Z,60605,2463940,753988,1236040,473912,391794,144,49,47,48,114,4025,206.355,2603,4191,3000,0
2026-07-24T00:29:25Z,60637,2463940,753988,1236040,473912,377458,144,49,47,48,114,4027,206.458,2527,4103,3000,0
2026-07-24T00:29:56Z,60668,2463940,753988,1236040,473912,381554,144,49,47,48,114,4028,206.513,2595,4013,3000,0
2026-07-24T00:30:28Z,60700,2463940,753988,1236040,473912,381554,144,49,47,48,114,4029,206.571,2723,4255,3000,0
2026-07-24T00:30:59Z,60731,2463940,753988,1236040,473912,504434,144,49,47,48,114,4030,206.647,2619,4215,3000,0
2026-07-24T00:31:30Z,60762,2463940,753988,1236040,473912,352882,144,49,47,48,114,4031,206.695,2637,4211,3000,0
2026-07-24T00:32:02Z,60794,2463940,753988,1236040,473912,369266,144,49,47,48,114,4032,206.746,2637,4315,3000,0
2026-07-24T00:32:33Z,60825,2463940,753988,1236040,473912,492146,144,49,47,48,114,4034,206.850,2713,4231,3000,0
2026-07-24T00:33:04Z,60856,2463940,753988,1236040,473912,500338,144,49,47,48,114,4035,206.905,2829,4499,3000,0
2026-07-24T00:33:36Z,60888,2463940,753988,1236040,473912,371314,144,49,47,48,114,4036,206.964,2859,4511,3000,0
2026-07-24T00:34:07Z,60919,2463940,753988,1236040,473912,391794,144,49,47,48,114,4037,207.025,2885,4575,3000,0
2026-07-24T00:34:38Z,60950,2463940,753988,1236040,473912,447090,144,49,47,48,114,4038,207.081,2603,4675,3000,0
2026-07-24T00:35:10Z,60982,2463940,753988,1236040,473912,391794,144,49,47,48,114,4039,207.142,2841,4371,3000,0
2026-07-24T00:35:41Z,61013,2463940,753988,1236040,473912,389746,144,49,47,48,114,4040,207.198,2647,4623,3000,0
2026-07-24T00:36:12Z,61044,2463940,753988,1236040,473912,453234,144,49,47,48,114,4041,207.256,2659,4355,3000,0
2026-07-24T00:36:44Z,61076,2463940,753988,1236040,473912,381554,144,49,47,48,114,4043,207.372,2711,4295,3000,0
2026-07-24T00:37:15Z,61107,2463940,753988,1236040,473912,385650,144,49,47,48,114,4044,207.431,3027,4895,3000,0
2026-07-24T00:37:47Z,61139,2463940,753988,1236040,473912,428658,144,49,47,48,114,4045,207.489,2785,4667,3000,0
2026-07-24T00:38:18Z,61170,2463940,753988,1236040,473912,369266,144,49,47,48,114,4046,207.539,2665,4275,3000,0
2026-07-24T00:38:49Z,61201,2463940,753988,1236040,473912,367218,144,49,47,48,114,4047,207.590,2647,4339,3000,0
2026-07-24T00:39:21Z,61233,2463940,753988,1236040,473912,381554,144,49,47,48,114,4048,207.639,2991,4551,3000,0
2026-07-24T00:39:52Z,61264,2463940,753988,1236040,473912,365170,144,49,47,48,114,4049,207.691,2783,4559,3000,0
2026-07-24T00:40:23Z,61295,2463940,753988,1236040,473912,383602,144,49,47,48,114,4050,207.744,2721,4407,3000,0
2026-07-24T00:40:55Z,61327,2463940,753988,1236040,473912,391794,144,49,47,48,114,4051,207.800,2661,4359,3000,0
2026-07-24T00:41:26Z,61358,2463940,753988,1236040,473912,440946,144,49,47,48,114,4053,207.931,2727,4255,3000,0
2026-07-24T00:41:57Z,61389,2463940,753988,1236040,473912,377458,144,49,47,48,114,4054,207.986,2761,4219,3000,0
2026-07-24T00:42:29Z,61421,2464004,754052,1236040,473912,383602,144,49,47,48,114,4055,208.038,2749,4359,3000,0
2026-07-24T00:43:00Z,61452,2464004,754052,1236040,473912,455282,144,49,47,48,114,4056,208.118,2631,4483,3000,0
2026-07-24T00:43:31Z,61483,2464004,754052,1236040,473912,447090,144,49,47,48,114,4057,208.170,2607,4439,3000,0
2026-07-24T00:44:03Z,61515,2464004,754052,1236040,473912,385650,144,49,47,48,114,4058,208.230,2723,4311,3000,0
2026-07-24T00:44:34Z,61546,2464004,754052,1236040,473912,389746,144,49,47,48,114,4059,208.287,2651,4395,3000,0
2026-07-24T00:45:06Z,61578,2464004,754052,1236040,473912,504434,144,49,47,48,114,4060,208.358,2565,4727,3000,0
2026-07-24T00:45:37Z,61609,2464004,754052,1236040,473912,361074,144,49,47,48,114,4061,208.409,2753,4231,3000,0
2026-07-24T00:46:08Z,61640,2464004,754052,1236040,473912,371314,144,49,47,48,114,4063,208.514,2779,4523,3000,0
2026-07-24T00:46:40Z,61672,2464004,754052,1236040,473912,508530,144,49,47,48,114,4064,208.560,2669,4299,3000,0
2026-07-24T00:47:11Z,61703,2464004,754052,1236040,473912,367218,144,49,47,48,114,4065,208.616,2581,4049,3000,0
2026-07-24T00:47:42Z,61734,2464004,754052,1236040,473912,363122,144,49,47,48,114,4066,208.676,2599,4351,3000,0
2026-07-24T00:48:14Z,61766,2464004,754052,1236040,473912,367218,144,49,47,48,114,4067,208.731,2705,4455,3000,0
2026-07-24T00:48:45Z,61797,2464004,754052,1236040,473912,359026,144,49,47,48,114,4068,208.795,2647,4207,3000,0
2026-07-24T00:49:16Z,61828,2464004,754052,1236040,473912,375410,144,49,47,48,114,4069,208.847,2693,4375,3000,0
2026-07-24T00:49:48Z,61860,2464004,754052,1236040,473912,391794,144,49,47,48,114,4070,208.903,2585,4115,3000,0
2026-07-24T00:50:19Z,61891,2464004,754052,1236040,473912,445042,144,49,47,48,114,4072,209.010,2555,4739,3000,0
2026-07-24T00:50:50Z,61922,2464004,754052,1236040,473912,375410,144,49,47,48,114,4073,209.070,2621,4255,3000,0
2026-07-24T00:51:22Z,61954,2464004,754052,1236040,473912,387698,144,49,47,48,114,4074,209.122,2735,4323,3000,0
2026-07-24T00:51:53Z,61985,2464004,754052,1236040,473912,580210,144,49,47,48,114,4075,209.192,2599,4211,3000,0
2026-07-24T00:52:24Z,62016,2464004,754052,1236040,473912,361074,144,49,47,48,114,4076,209.245,2543,4355,3000,0
2026-07-24T00:52:56Z,62048,2464004,754052,1236040,473912,369266,144,49,47,48,114,4077,209.294,2683,4243,3000,0
2026-07-24T00:53:27Z,62079,2464004,754052,1236040,473912,516722,144,49,47,48,114,4078,209.347,2735,4163,3000,0
2026-07-24T00:53:58Z,62110,2464004,754052,1236040,473912,516722,144,49,47,48,114,4080,209.455,2529,4049,3000,0
2026-07-24T00:54:30Z,62142,2464004,754052,1236040,473912,379506,144,49,47,48,114,4081,209.511,2701,4343,3000,0
2026-07-24T00:55:01Z,62173,2464004,754052,1236040,473912,383602,144,49,47,48,114,4082,209.568,2927,4819,3000,0
2026-07-24T00:55:33Z,62205,2464004,754052,1236040,473912,512626,144,49,47,48,114,4083,209.623,2937,5143,3000,0
2026-07-24T00:56:04Z,62236,2464004,754052,1236040,473912,373362,144,49,47,48,114,4084,209.679,2825,4431,3000,0
2026-07-24T00:56:35Z,62267,2464004,754052,1236040,473912,379506,144,49,47,48,114,4085,209.736,2831,4547,3000,0
2026-07-24T00:57:07Z,62299,2464004,754052,1236040,473912,512626,144,49,47,48,114,4086,209.795,2783,4651,3000,0
2026-07-24T00:57:38Z,62330,2464004,754052,1236040,473912,365170,144,49,47,48,114,4087,209.846,2573,4563,3000,0
2026-07-24T00:58:09Z,62361,2464004,754052,1236040,473912,379506,144,49,47,48,114,4089,209.961,2663,4359,3000,0
2026-07-24T00:58:41Z,62393,2464004,754052,1236040,473912,504434,144,49,47,48,114,4090,210.020,2853,4583,3000,0
2026-07-24T00:59:12Z,62424,2464004,754052,1236040,473912,430706,144,49,47,48,114,4091,210.073,2647,4299,3000,0
2026-07-24T00:59:43Z,62455,2464004,754052,1236040,473912,367218,144,49,47,48,114,4092,210.128,2793,4291,3000,0
2026-07-24T01:00:15Z,62487,2464004,754052,1236040,473912,373362,144,49,47,48,114,4093,210.181,2687,4627,3000,0
2026-07-24T01:00:46Z,62518,2464004,754052,1236040,473912,434802,144,49,47,48,114,4094,210.232,2541,4183,3000,0
2026-07-24T01:01:17Z,62549,2464004,754052,1236040,473912,379506,144,49,47,48,114,4095,210.288,2669,4235,3000,0
2026-07-24T01:01:49Z,62581,2464004,754052,1236040,473912,385650,144,49,47,48,114,4096,210.344,2813,4487,3000,0
2026-07-24T01:02:20Z,62612,2464004,754052,1236040,473912,449138,144,49,47,48,114,4098,210.460,2741,4715,3000,0
2026-07-24T01:02:52Z,62644,2464004,754052,1236040,473912,383602,144,49,47,48,114,4099,210.515,2837,4487,3000,0
2026-07-24T01:03:23Z,62675,2464004,754052,1236040,473912,375410,144,49,47,48,114,4100,210.574,2851,4387,3000,0
2026-07-24T01:03:54Z,62706,2464004,754052,1236040,473912,451186,144,49,47,48,114,4101,210.641,3373,5055,3000,0
2026-07-24T01:04:26Z,62738,2464004,754052,1236040,473912,438898,144,49,47,48,114,4102,210.699,3077,4823,3000,0
2026-07-24T01:04:57Z,62769,2464004,754052,1236040,473912,385650,144,49,47,48,114,4103,210.777,3149,5291,3000,0
2026-07-24T01:05:29Z,62801,2464004,754052,1236040,473912,389746,144,49,47,48,114,4104,210.838,3479,6039,3000,0
2026-07-24T01:06:00Z,62832,2464004,754052,1236040,473912,438898,144,49,47,48,114,4105,210.904,3103,5427,3000,0
